md_screen_rank,screen_group,candidate,md_screen_score,sim_ns,n_frames,ca_rmsd_last20pct_mean_A,ligand_rmsd_last20pct_mean_A,pl_min_distance_last20pct_mean_A,pl_contacts_4A_last20pct_mean,ca_rmsf_mean_A,ca_rmsf_max_A,protein_rg_last20pct_mean_A,protein_rg_last20pct_std_A,topology,trajectory,ligand_resname,n_atoms,protein_atoms,ca_atoms,ligand_atoms,ca_rmsd_final_A,ca_rmsd_last20pct_std_A,ligand_rmsd_final_A,ligand_rmsd_last20pct_std_A,pl_com_distance_last20pct_mean_A
60,lower_priority,rank143_GWHPBECS012282,0.39350000000000007,2.0,200,1.72424669650071,1.2393524125218391,2.034853985250753,344.975,0.862963884106951,2.708621855733088,21.979192304611207,0.0418619055951286,neg_fix_v1_top200/rank143_GWHPBECS012282/work/solv_ions.gro,neg_fix_v1_top200/rank143_GWHPBECS012282/outputs/prod.dcd,LIG,54247,6691,421,47,1.849682365475916,0.0773122605646074,1.6811693906784058,0.214170688863631,8.77844700825349
61,lower_priority,rank129_GWHPBECS024319,0.39425000000000004,2.0,200,1.3180178616887652,2.621584147214889,2.218170488097896,297.8,0.6804365261631721,4.331951774156911,22.26842589378357,0.0318878384100764,neg_fix_v1_top200/rank129_GWHPBECS024319/work/solv_ions.gro,neg_fix_v1_top200/rank129_GWHPBECS024319/outputs/prod.dcd,LIG,71802,7552,479,47,1.4006788474274017,0.0569597248346345,3.014654874801636,0.2880118473315411,9.69035239969988
62,lower_priority,rank013_GWHPBECS041259,0.40125,2.0,200,1.445684868537293,1.1204259872436524,2.3830047411241844,300.95,0.7468081632387501,6.861665749821122,22.449601936340333,0.0339368450620924,neg_fix_v1_top200/rank013_GWHPBECS041259/work/solv_ions.gro,neg_fix_v1_top200/rank013_GWHPBECS041259/outputs/prod.dcd,LIG,57190,7262,458,47,1.4069487095493105,0.0842485696773859,0.9912556409835817,0.1660250383681099,12.512555721132546
63,lower_priority,rank193_GWHPBECS019961,0.403125,2.0,200,1.1415534480696996,3.074822598695755,2.3186615866293536,310.95,0.6817372668580205,2.0941192943768265,22.440127086639404,0.0323442601501958,neg_fix_v1_top200/rank193_GWHPBECS019961/work/solv_ions.gro,neg_fix_v1_top200/rank193_GWHPBECS019961/outputs/prod.dcd,LIG,76046,7508,480,47,1.1721538563809726,0.0530426665994699,3.1703104972839355,0.2267311231620829,11.070906211911568
64,lower_priority,rank171_GWHPBECS015068,0.40475,2.0,200,1.1647575960278806,1.9655521482229232,2.2402638995744963,267.85,0.6909753636090377,5.495960786847197,22.567973709106447,0.0493079677619787,neg_fix_v1_top200/rank171_GWHPBECS015068/work/solv_ions.gro,neg_fix_v1_top200/rank171_GWHPBECS015068/outputs/prod.dcd,LIG,74431,6922,451,47,1.0684161226299829,0.0896378027041716,2.7447214126586914,0.2786398800005064,10.912182185401154
65,lower_priority,rank175_GWHPBECS012287,0.40700000000000003,2.0,200,1.3074524422296967,1.74478699862957,2.24956794983485,293.15,0.7091546786505464,2.589050772932437,22.392755556106568,0.0540924223787202,neg_fix_v1_top200/rank175_GWHPBECS012287/work/solv_ions.gro,neg_fix_v1_top200/rank175_GWHPBECS012287/outputs/prod.dcd,LIG,56557,7274,457,47,1.3210222857777056,0.076848706283501,1.7685400247573853,0.1232831738205577,8.909071028830295
66,lower_priority,rank064_GWHPBECS026429,0.40850000000000003,2.0,200,1.3942554008497712,2.587477719783783,2.258468534962506,361.1,0.7090611378382867,3.739260687142965,22.706587171554567,0.0420939373167626,neg_fix_v1_top200/rank064_GWHPBECS026429/work/solv_ions.gro,neg_fix_v1_top200/rank064_GWHPBECS026429/outputs/prod.dcd,LIG,73632,7521,471,47,1.40549651529317,0.0868772409828501,2.625471591949463,0.1671450401782339,14.695897394382769
67,lower_priority,rank006_GWHPBECS024446,0.40875000000000006,2.0,200,1.2921226280268825,1.820948800444603,2.1368679270221245,258.875,0.7553622118727861,3.383030435722348,22.6651300907135,0.0454268729250365,neg_fix_v1_top200/rank006_GWHPBECS024446/work/solv_ions.gro,neg_fix_v1_top200/rank006_GWHPBECS024446/outputs/prod.dcd,LIG,71869,7283,469,47,1.2907284639511512,0.0651369657468775,1.7987076044082642,0.2592823832789517,6.966074418683799
68,lower_priority,rank002_GWHPBECS032946,0.41125,2.0,200,1.6490732600778966,1.1200063481926918,2.048987846223837,305.2,0.7868182392585131,4.833295050511791,23.156431865692134,0.047277269737713,neg_fix_v1_top10/rank002_GWHPBECS032946/work/solv_ions.gro,neg_fix_v1_top10/rank002_GWHPBECS032946/outputs/prod.dcd,LIG,76647,7865,502,47,1.845886758377371,0.119316494853723,0.9659824371337892,0.1180838103241746,10.662775088135678
69,lower_priority,rank190_GWHPBECS026589,0.41125,2.0,200,1.1900783473639074,2.336667582392693,2.305998260567508,300.275,0.668044145040688,3.047000490030423,22.477419805526733,0.0481027459632732,neg_fix_v1_top200/rank190_GWHPBECS026589/work/solv_ions.gro,neg_fix_v1_top200/rank190_GWHPBECS026589/outputs/prod.dcd,LIG,63952,7546,484,47,1.1933935764033434,0.0569689885257637,2.3456828594207764,0.2264087396007267,10.799838713952015
70,lower_priority,rank047_GWHPBECS039807,0.414,2.0,200,1.4324562800131555,2.2955541729927065,2.3204158032267523,332.8,0.6756366521413486,5.216068005337787,21.929746198654176,0.0354105058047776,neg_fix_v1_top200/rank047_GWHPBECS039807/work/solv_ions.gro,neg_fix_v1_top200/rank047_GWHPBECS039807/outputs/prod.dcd,LIG,57067,7272,466,47,1.4704020946431506,0.0919887060472906,2.016984462738037,0.1679746628132248,13.899122621318458
71,lower_priority,rank012_GWHPBECS006191,0.417,2.0,200,1.7549595435442602,0.9615945041179657,2.0871032643468737,333.8,0.7623541266226078,4.505971501125905,22.76418614387512,0.056017220933452,neg_fix_v1_top200/rank012_GWHPBECS006191/work/solv_ions.gro,neg_fix_v1_top200/rank012_GWHPBECS006191/outputs/prod.dcd,LIG,68380,7106,452,47,1.7137225004525454,0.0718511873330816,1.17547345161438,0.1402295997606885,7.690676594034336
72,lower_priority,rank017_GWHPBECS039819,0.42425,2.0,200,1.624267514825934,1.4924414575099945,2.2552521721081678,393.5,0.730970822431792,3.3849352011773366,23.556461381912232,0.0469440695755448,neg_fix_v1_top200/rank017_GWHPBECS039819/work/solv_ions.gro,neg_fix_v1_top200/rank017_GWHPBECS039819/outputs/prod.dcd,LIG,85047,7704,490,47,1.525399886345453,0.0556256290821512,1.428051233291626,0.1760931283251052,10.016736062272852
73,lower_priority,rank043_GWHPBECS041246,0.426,2.0,200,1.214106805105459,4.216031962633133,2.203654720452002,289.25,0.6567492352090732,3.6401764820066966,22.177021980285645,0.0350824158485011,neg_fix_v1_top200/rank043_GWHPBECS041246/work/solv_ions.gro,neg_fix_v1_top200/rank043_GWHPBECS041246/outputs/prod.dcd,LIG,56399,7305,460,47,1.1848171931033251,0.0819283056694798,4.213688373565674,0.3487427711780388,12.698148132597662
74,lower_priority,rank061_GWHPBECS039311,0.42650000000000005,2.0,200,1.4866535750793584,1.8110592454671857,2.307525270859869,381.375,0.7974458591238537,4.231810673897613,22.13013310432434,0.0337077163284322,neg_fix_v1_top200/rank061_GWHPBECS039311/work/solv_ions.gro,neg_fix_v1_top200/rank061_GWHPBECS039311/outputs/prod.dcd,LIG,67761,7044,443,47,1.5150938820642004,0.0585947391603534,1.682083010673523,0.1625307837872182,11.669153175188317
75,lower_priority,rank137_GWHPBECS040946,0.43250000000000005,2.0,200,1.3262771789777172,2.69840926527977,2.389367507510922,338.2,0.7116120295327674,3.4526296091936586,21.873078536987304,0.0339668027940499,neg_fix_v1_top200/rank137_GWHPBECS040946/work/solv_ions.gro,neg_fix_v1_top200/rank137_GWHPBECS040946/outputs/prod.dcd,LIG,69254,6900,436,47,1.3244998881933,0.0559631997315791,2.235333204269409,0.2707328272821568,12.529716346099914
76,lower_priority,rank140_GWHPBECS011561,0.43400000000000005,2.0,200,1.3954639020522352,1.5374295935034752,2.1552989400633598,240.275,0.7627907082929412,3.712933075186263,22.67018327713013,0.0432713826331045,neg_fix_v1_top200/rank140_GWHPBECS011561/work/solv_ions.gro,neg_fix_v1_top200/rank140_GWHPBECS011561/outputs/prod.dcd,LIG,56199,7269,459,47,1.450511949899378,0.0851511065205744,1.5834681987762451,0.2048086814058541,7.873630381724166
77,lower_priority,rank082_GWHPBECS005886,0.436,2.0,200,1.8228535098974064,1.0502893522381782,2.140253517846493,313.325,0.757354970967795,6.081629431019393,22.72703514099121,0.0427226724294736,neg_fix_v1_top200/rank082_GWHPBECS005886/work/solv_ions.gro,neg_fix_v1_top200/rank082_GWHPBECS005886/outputs/prod.dcd,LIG,88310,7514,474,47,1.7257238370028898,0.112691375481129,1.4789313077926636,0.2127956805837492,7.611374067718584
78,lower_priority,rank058_GWHPBECS042661,0.439,2.0,200,1.674199869425804,1.978209763765335,2.023186702670448,301.5,0.7234554552378019,2.5738026292658645,22.605685806274412,0.0393868723106155,neg_fix_v1_top200/rank058_GWHPBECS042661/work/solv_ions.gro,neg_fix_v1_top200/rank058_GWHPBECS042661/outputs/prod.dcd,LIG,80208,7650,483,47,1.6934656623434583,0.0696770424495875,2.253657579421997,0.2017540558722082,8.629156323527265
79,lower_priority,rank009_GWHPBECS041263,0.4415,2.0,200,1.4536113973913023,1.6952088177204132,2.315960695127653,298.175,0.6627236078729865,6.112916794338444,22.150061988830565,0.0463322638513058,neg_fix_v1_top200/rank009_GWHPBECS041263/work/solv_ions.gro,neg_fix_v1_top200/rank009_GWHPBECS041263/outputs/prod.dcd,LIG,59713,7275,458,47,1.4282758863047431,0.0574092997112346,1.806782960891724,0.2233317123171335,12.711219001191646
80,lower_priority,rank090_GWHPBECS005108,0.44175,2.0,200,1.4024584678295442,1.5336859107017518,2.012671552792444,255.025,0.7576530004801639,2.0219554762162457,22.636957359313964,0.0826032443477228,neg_fix_v1_top200/rank090_GWHPBECS005108/work/solv_ions.gro,neg_fix_v1_top200/rank090_GWHPBECS005108/outputs/prod.dcd,LIG,68407,6899,446,47,1.468727605816709,0.1085350364742416,1.6526811122894287,0.2165522087200302,11.748982217333214
81,lower_priority,rank093_GWHPBECS005718,0.44175,2.0,200,1.4376777352208474,1.7333113491535186,2.187854683478543,267.325,0.7006750888659133,2.8555423947292957,22.82795171737671,0.0434720276569195,neg_fix_v1_top200/rank093_GWHPBECS005718/work/solv_ions.gro,neg_fix_v1_top200/rank093_GWHPBECS005718/outputs/prod.dcd,LIG,64443,8286,520,47,1.6160772857700991,0.0781513736823662,2.083063125610352,0.208505243321801,10.827160492654404
82,lower_priority,rank119_GWHPBECS026453,0.4427499999999999,2.0,200,1.681255934549552,1.358153574168682,2.091088046978205,259.8,0.7405450932372711,5.705394050563005,22.681861019134523,0.0358748786583451,neg_fix_v1_top200/rank119_GWHPBECS026453/work/solv_ions.gro,neg_fix_v1_top200/rank119_GWHPBECS026453/outputs/prod.dcd,LIG,81745,7590,475,47,1.524664715848919,0.0740343181154745,1.690479755401611,0.2078430148286938,8.396500786384369
83,lower_priority,rank016_GWHPBECS019991,0.443,2.0,200,1.5892488772593492,1.2190985769033431,1.9891445946743984,270.675,0.7784765835321708,2.77058765383285,22.36035313606262,0.051077142047708,neg_fix_v1_top200/rank016_GWHPBECS019991/work/solv_ions.gro,neg_fix_v1_top200/rank016_GWHPBECS019991/outputs/prod.dcd,LIG,67669,7094,452,47,1.6109871862722147,0.0919078372004855,1.177566647529602,0.1408658970920509,8.915445687339806
84,lower_priority,rank155_GWHPBECS019983,0.447,2.0,200,1.5273893239219134,1.1441451087594032,2.379658088147531,303.85,0.6948061400934255,4.714582307807834,21.952553510665894,0.0469774237874679,neg_fix_v1_top200/rank155_GWHPBECS019983/work/solv_ions.gro,neg_fix_v1_top200/rank155_GWHPBECS019983/outputs/prod.dcd,LIG,64948,6511,410,47,1.3855489878578124,0.0925344254865069,0.9227846264839172,0.2201442185541128,9.570964254948626
85,lower_priority,rank045_GWHPBECS026466,0.451625,2.0,200,1.3576712992131874,2.87075070142746,2.3221092418970755,308.05,0.6590225880237331,2.681048224138273,22.326341533660887,0.038877024836589,neg_fix_v1_top200/rank045_GWHPBECS026466/work/solv_ions.gro,neg_fix_v1_top200/rank045_GWHPBECS026466/outputs/prod.dcd,LIG,67726,7487,476,47,1.4185245755983051,0.0396240313375475,3.019500970840454,0.1383255945307544,8.10134120654701
86,lower_priority,rank172_GWHPBECS012288,0.45425,2.0,200,1.6583309428808406,2.283040353655815,2.092066943994184,340.05,0.7586272637515479,3.150939842745601,22.013433599472044,0.0396944788627246,neg_fix_v1_top200/rank172_GWHPBECS012288/work/solv_ions.gro,neg_fix_v1_top200/rank172_GWHPBECS012288/outputs/prod.dcd,LIG,54045,7182,453,47,1.6987470958782431,0.1006863881915794,1.839247226715088,0.2286915509744428,8.228892238884622
87,lower_priority,rank165_GWHPBECS013087,0.456,2.0,200,1.5572692661385823,1.99483899474144,1.981575897646838,318.7,0.7958552721226826,5.884015987475477,23.05110530853272,0.0504967556650816,neg_fix_v1_top200/rank165_GWHPBECS013087/work/solv_ions.gro,neg_fix_v1_top200/rank165_GWHPBECS013087/outputs/prod.dcd,LIG,79241,7552,479,47,1.6461825712773552,0.0738755307751832,1.8653185367584229,0.1649047667229704,7.510795650687775
88,lower_priority,rank142_GWHPBECS010874,0.46575,2.0,200,1.8906799561132133,1.3955580413341522,2.039559363710047,351.65,0.8624109693932513,3.5892291449826086,22.44155011177063,0.0538417938159797,neg_fix_v1_top200/rank142_GWHPBECS010874/work/solv_ions.gro,neg_fix_v1_top200/rank142_GWHPBECS010874/outputs/prod.dcd,LIG,68155,7350,471,47,1.877733907310923,0.0914854729231881,1.617045760154724,0.1441413269125563,7.863534197654357
89,lower_priority,rank125_GWHPBECS034731,0.46825000000000006,2.0,200,1.3711746322690137,1.835764206945896,2.3015498937388754,288.35,0.7154433901724909,4.264225279596297,22.14458384513855,0.0535585142830309,neg_fix_v1_top200/rank125_GWHPBECS034731/work/solv_ions.gro,neg_fix_v1_top200/rank125_GWHPBECS034731/outputs/prod.dcd,LIG,62492,7256,456,47,1.5566321562133163,0.078045348090694,2.804918050765991,0.8140216700259524,11.404006977650477
90,lower_priority,rank092_GWHPBECS026493,0.47324999999999995,2.0,200,1.4776839243894115,2.395116290450096,2.1238585159785623,324.125,0.7858856995321232,3.1276835710879727,22.673308992385863,0.0459886520638832,neg_fix_v1_top200/rank092_GWHPBECS026493/work/solv_ions.gro,neg_fix_v1_top200/rank092_GWHPBECS026493/outputs/prod.dcd,LIG,59286,7741,483,47,1.3802206172039864,0.0719208788170537,1.986942172050476,0.2454308898065582,11.204155232277394
91,lower_priority,rank048_GWHPBECS019398,0.47425,2.0,200,1.6826746258680594,0.7870716944336891,2.275746148837697,304.0,0.7685595308088792,3.56041508929416,22.359871912002564,0.0485250052095627,neg_fix_v1_top200/rank048_GWHPBECS019398/work/solv_ions.gro,neg_fix_v1_top200/rank048_GWHPBECS019398/outputs/prod.dcd,LIG,57098,7015,454,47,1.688528498361617,0.0582870440466985,0.8439669013023376,0.1491086627056731,8.0093415076879
92,lower_priority,rank063_GWHPBECS010871,0.4755,2.0,200,1.713628012192786,1.974842408299446,2.0607359690191327,323.45,0.7891787700023892,4.107890607146592,22.41449980735779,0.0414297621749311,neg_fix_v1_top200/rank063_GWHPBECS010871/work/solv_ions.gro,neg_fix_v1_top200/rank063_GWHPBECS010871/outputs/prod.dcd,LIG,62240,7532,479,47,1.696869957797505,0.0663431901539503,2.042264938354492,0.1508399590168598,8.997115827238838
93,lower_priority,rank138_GWHPBECS012298,0.4835,2.0,200,1.4936907309787653,1.4252846777439117,2.3698059241851963,314.3,0.7515059962200821,3.2444773365682664,22.40073127746582,0.050829897714667,neg_fix_v1_top200/rank138_GWHPBECS012298/work/solv_ions.gro,neg_fix_v1_top200/rank138_GWHPBECS012298/outputs/prod.dcd,LIG,59452,7298,463,47,1.4047939576111483,0.0500177409760254,1.317592740058899,0.1613916930555143,10.30214922040832
94,lower_priority,rank163_GWHPBECS026464,0.49012500000000003,2.0,200,1.2772786739360558,3.001526153087616,2.298704491854321,310.5,0.6774741958062168,3.919695025024839,22.06661295890808,0.0566837707942968,neg_fix_v1_top200/rank163_GWHPBECS026464/work/solv_ions.gro,neg_fix_v1_top200/rank163_GWHPBECS026464/outputs/prod.dcd,LIG,64780,7468,470,47,1.3321887863125632,0.0439101367351976,2.871437788009644,0.1913300775779875,11.351880979490245
95,lower_priority,rank046_GWHPBECS019985,0.49100000000000005,2.0,200,1.5411361342227214,0.983428567647934,2.1468488085601,252.45,0.8077972587193988,3.6665459585416182,22.2933584690094,0.056188100668048,neg_fix_v1_top200/rank046_GWHPBECS019985/work/solv_ions.gro,neg_fix_v1_top200/rank046_GWHPBECS019985/outputs/prod.dcd,LIG,63112,6989,449,47,1.4701051755420729,0.105683898358044,0.6691129803657532,0.1783855158133847,7.654624226469122
96,lower_priority,rank113_GWHPBECS007575,0.494,2.0,200,2.097005543295576,1.0101282730698586,2.052653877093374,316.15,0.834699756803196,6.310708289359372,23.2224892616272,0.0638945869322591,neg_fix_v1_top200/rank113_GWHPBECS007575/work/solv_ions.gro,neg_fix_v1_top200/rank113_GWHPBECS007575/outputs/prod.dcd,LIG,97863,7170,451,47,2.037261800624232,0.1401430881378957,0.9853159189224244,0.2090862292532017,7.9813095244277905
97,lower_priority,rank011_GWHPBECS041243,0.49625,2.0,200,1.2886293158106752,2.464303719997406,2.1308190209034708,273.275,0.7580437198065523,4.899866615744428,22.25698289871216,0.0611301867424145,neg_fix_v1_top200/rank011_GWHPBECS041243/work/solv_ions.gro,neg_fix_v1_top200/rank011_GWHPBECS041243/outputs/prod.dcd,LIG,68004,7294,458,47,1.2051783971398216,0.0757889173046572,2.226204395294189,0.3032548013388112,8.020639866137458
98,lower_priority,rank084_GWHPBECS039817,0.49674999999999997,2.0,200,1.4639493307914262,2.1229473888874053,2.0926763015255454,267.4,0.7348886184170722,2.5417418206063545,22.149624156951905,0.0521123875514335,neg_fix_v1_top200/rank084_GWHPBECS039817/work/solv_ions.gro,neg_fix_v1_top200/rank084_GWHPBECS039817/outputs/prod.dcd,LIG,56396,7049,447,47,1.5671990919115668,0.0917469937794801,2.1203181743621826,0.4032686701492981,17.33784271798051
99,lower_priority,rank051_GWHPBECS039310,0.49824999999999997,2.0,200,1.630213601531553,1.508254662156105,2.2149433751307264,348.525,0.8113726362917325,3.22278847124137,22.28096957206726,0.0547861207200158,neg_fix_v1_top200/rank051_GWHPBECS039310/work/solv_ions.gro,neg_fix_v1_top200/rank051_GWHPBECS039310/outputs/prod.dcd,LIG,64517,6720,422,47,1.7731265667596,0.093509403312667,1.5321069955825806,0.1478342726038467,13.303279196057124
100,lower_priority,rank145_GWHPBECS040957,0.50075,2.0,200,1.1972836359292471,3.416678065061569,2.33096527988673,346.875,0.710656000050084,3.4362039994226783,22.11378760337829,0.07555665676558,neg_fix_v1_top200/rank145_GWHPBECS040957/work/solv_ions.gro,neg_fix_v1_top200/rank145_GWHPBECS040957/outputs/prod.dcd,LIG,63333,6905,436,47,1.1597994203495274,0.067485780391707,3.4764106273651123,0.3097897080795564,11.643646171577764
101,lower_priority,rank075_GWHPBECS026013,0.501,2.0,200,1.4963440413465987,1.310285285115242,2.2238883566625853,240.325,0.730331040488365,6.280701472892565,23.075564289093016,0.0546745934111901,neg_fix_v1_top200/rank075_GWHPBECS026013/work/solv_ions.gro,neg_fix_v1_top200/rank075_GWHPBECS026013/outputs/prod.dcd,LIG,73708,7332,464,47,1.527112799636273,0.0707224244484867,1.7383583784103394,0.2724174143355478,9.868422341807584
102,lower_priority,rank034_GWHPBECS019467,0.50225,2.0,200,1.6796087179076011,2.049713411927223,2.1802954282666334,330.8,0.8015918349257155,2.443607907811068,22.320344114303587,0.0383554891648543,neg_fix_v1_top200/rank034_GWHPBECS019467/work/solv_ions.gro,neg_fix_v1_top200/rank034_GWHPBECS019467/outputs/prod.dcd,LIG,68648,7199,455,47,1.8139120656871408,0.0951234568747186,2.1447317600250244,0.205213860362839,5.769734082777869
103,lower_priority,rank010_GWHPBECS005377,0.5025000000000001,2.0,200,1.3816592666512688,2.3435616850852967,2.431653866027744,293.475,0.7104142986954775,1.986436681150536,22.37150044441223,0.0409737206519147,neg_fix_v1_top200/rank010_GWHPBECS005377/work/solv_ions.gro,neg_fix_v1_top200/rank010_GWHPBECS005377/outputs/prod.dcd,LIG,67663,7429,475,47,1.4012134166277574,0.0594808494265986,2.3569180965423584,0.1058049111373093,11.702799373658284
104,lower_priority,rank122_GWHPBECS012322,0.5037499999999999,2.0,200,1.7945404219030734,1.4908572018146515,2.176220005932462,346.775,0.7845756235075728,2.857117629030668,22.334545946121217,0.0539016510768681,neg_fix_v1_top200/rank122_GWHPBECS012322/work/solv_ions.gro,neg_fix_v1_top200/rank122_GWHPBECS012322/outputs/prod.dcd,LIG,61251,7266,461,47,1.70230096304215,0.0933260004713472,1.511337399482727,0.1768393520322415,9.033856349496968
105,lower_priority,rank123_GWHPBECS010760,0.50475,2.0,200,1.6708469750002073,1.7141179233789443,2.042550768712091,315.325,0.7975706245821621,3.4654060939921223,22.362435483932494,0.0640837949474209,neg_fix_v1_top200/rank123_GWHPBECS010760/work/solv_ions.gro,neg_fix_v1_top200/rank123_GWHPBECS010760/outputs/prod.dcd,LIG,74204,6963,447,47,1.6505254271033307,0.0955289378678276,1.4818440675735474,0.2124433185048398,10.374460506507909
106,lower_priority,rank180_GWHPBECS004661,0.5057499999999999,2.0,200,1.7389737676944748,1.6146299555897712,2.1829224570438277,311.625,0.7761399550437842,7.548744060354546,22.71422657966614,0.0424421831611871,neg_fix_v1_top200/rank180_GWHPBECS004661/work/solv_ions.gro,neg_fix_v1_top200/rank180_GWHPBECS004661/outputs/prod.dcd,LIG,81958,7581,477,47,1.6540299929858908,0.0695542122381352,1.7236193418502808,0.4113280116722033,4.39775870629245
107,lower_priority,rank178_GWHPBECS025353,0.50675,2.0,200,1.419700570038918,2.9946377158164976,2.364432594537778,320.175,0.7203064910199876,4.04162644749388,22.25905575752258,0.0351901963711925,neg_fix_v1_top200/rank178_GWHPBECS025353/work/solv_ions.gro,neg_fix_v1_top200/rank178_GWHPBECS025353/outputs/prod.dcd,LIG,74085,7476,477,47,1.5065132997419592,0.1066463856786064,3.013819694519043,0.1517730098300451,12.024015544944916
108,lower_priority,rank085_GWHPBECS010867,0.509,2.0,200,1.5336526970846829,3.805030804872513,2.013887440976424,287.4,0.7147408935725241,2.8954860487791523,22.315352153778075,0.040697550840062,neg_fix_v1_top200/rank085_GWHPBECS010867/work/solv_ions.gro,neg_fix_v1_top200/rank085_GWHPBECS010867/outputs/prod.dcd,LIG,58292,7338,465,47,1.5927048098522334,0.0624827328492168,3.5121891498565674,0.1888111088269254,7.281129020885322
109,lower_priority,rank008_GWHPBECS005891,0.50925,2.0,200,1.317647152448644,1.9430997133255008,2.4001166172402746,283.7,0.6996309951177649,2.025407543137979,22.94309325218201,0.0661325587359115,neg_fix_v1_top200/rank008_GWHPBECS005891/work/solv_ions.gro,neg_fix_v1_top200/rank008_GWHPBECS005891/outputs/prod.dcd,LIG,71071,7620,479,47,1.3442593930857794,0.0545863553869817,2.3163583278656006,0.2546554215030734,11.299230501915789
110,lower_priority,rank067_GWHPBECS041207,0.5105,2.0,200,1.6056429928022475,1.8678296983242035,2.173894586414444,278.0,0.7449699370151314,5.886654442609939,22.12962155342102,0.0394361237641093,neg_fix_v1_top200/rank067_GWHPBECS041207/work/solv_ions.gro,neg_fix_v1_top200/rank067_GWHPBECS041207/outputs/prod.dcd,LIG,63347,7257,459,47,1.401529379682414,0.0833012034164476,2.0476200580596924,0.2351853763179281,11.575683443854205
111,lower_priority,rank187_GWHPBECS026592,0.5115000000000001,2.0,200,1.3614840129724437,3.27352900505066,2.355393112917791,349.625,0.6893813094335531,2.223765402640777,22.384420251846315,0.0564547870616271,neg_fix_v1_top200/rank187_GWHPBECS026592/work/solv_ions.gro,neg_fix_v1_top200/rank187_GWHPBECS026592/outputs/prod.dcd,LIG,67988,7554,484,47,1.212435910384112,0.0744674953722724,3.6862616539001465,0.2440203282929685,11.146688198523478
112,lower_priority,rank147_GWHPBECS013084,0.51275,2.0,200,1.6105524349226896,1.593740639090538,2.1760780958360217,328.425,0.7841940986479616,2.440136244843892,22.38049607276917,0.0732769693541686,neg_fix_v1_top200/rank147_GWHPBECS013084/work/solv_ions.gro,neg_fix_v1_top200/rank147_GWHPBECS013084/outputs/prod.dcd,LIG,61575,7056,446,47,1.6339044715561828,0.0624240983898861,1.2861799001693726,0.4101401569180428,8.844678943494946
113,lower_priority,rank120_GWHPBECS010761,0.51325,2.0,200,1.5646162204762737,1.661399382352829,2.065632812621666,270.9,0.7600486804219273,3.0115529017211675,22.307283926010133,0.0604256497259985,neg_fix_v1_top200/rank120_GWHPBECS010761/work/solv_ions.gro,neg_fix_v1_top200/rank120_GWHPBECS010761/outputs/prod.dcd,LIG,63820,6845,439,47,1.5984590952728053,0.0675212275674268,1.7313295602798462,0.2474423660595377,10.762867923181563
114,lower_priority,rank132_GWHPBECS030111,0.52,2.0,200,1.8171569533700485,0.918596951663494,2.1562724569200835,303.375,0.7825715461577004,7.341964960898852,22.577782821655276,0.0764196797198747,neg_fix_v1_top200/rank132_GWHPBECS030111/work/solv_ions.gro,neg_fix_v1_top200/rank132_GWHPBECS030111/outputs/prod.dcd,LIG,81740,7566,479,47,1.733359548071259,0.1257972635999137,0.8768892884254456,0.182146771735927,8.544510445030594
115,lower_priority,rank014_GWHPBECS036195,0.52175,2.0,200,1.7507708690512378,1.7563755452632903,2.019045627829477,334.825,0.842688629181148,3.54090579082852,23.99116468429565,0.0643200333276524,neg_fix_v1_top200/rank014_GWHPBECS036195/work/solv_ions.gro,neg_fix_v1_top200/rank014_GWHPBECS036195/outputs/prod.dcd,LIG,76120,7882,501,47,1.7770898622300508,0.0758173689779252,1.7726720571517944,0.1709812725896606,8.259237493001336
116,lower_priority,rank154_GWHPBECS012121,0.52675,2.0,200,1.2302072328645932,2.049281170964241,2.291838126505924,221.775,0.7916896724254697,2.9338118421645643,22.61140370368957,0.051627857027039,neg_fix_v1_top200/rank154_GWHPBECS012121/work/solv_ions.gro,neg_fix_v1_top200/rank154_GWHPBECS012121/outputs/prod.dcd,LIG,57723,7297,459,47,1.175645349135317,0.0564725146937526,1.6114144325256348,0.2780567682908076,8.124569557733718
117,lower_priority,rank086_GWHPBECS012285,0.5335000000000001,2.0,200,1.6994738222836916,2.338415223360061,2.0730321334868504,371.725,0.8515605605248381,4.19333244224972,22.270390796661378,0.0538427006266148,neg_fix_v1_top200/rank086_GWHPBECS012285/work/solv_ions.gro,neg_fix_v1_top200/rank086_GWHPBECS012285/outputs/prod.dcd,LIG,59548,7179,450,47,1.7803930588128358,0.0665889207149245,2.643329381942749,0.1548895872636324,9.415625149942276
118,lower_priority,rank091_GWHPBECS012315,0.53625,2.0,200,1.8959201012852929,1.4995898067951203,2.300897382073525,376.625,0.8121583232903942,6.4231086320957065,22.571442651748654,0.0453913248966185,neg_fix_v1_top200/rank091_GWHPBECS012315/work/solv_ions.gro,neg_fix_v1_top200/rank091_GWHPBECS012315/outputs/prod.dcd,LIG,65715,7234,461,47,2.054911975624936,0.1428940710486508,1.157291054725647,0.241703938610076,10.582166328229302
