GWHPBECS012531	sp|Q8VWN6|RFS_PEA	47.7	763	7.13e-247	698	100
GWHPBECS012532	sp|Q8VWN6|RFS_PEA	63.9	785	0.0	1068	97.1
GWHPBECS012537	sp|Q8VWN6|RFS_PEA	60.1	795	0.0	989	96.3
GWHPBECS012538	sp|Q9FND9|RFS5_ARATH	78.3	92	2.70e-46	157	77.3
GWHPBECS012564	sp|Q7NW17|TRPD_CHRVO	23.3	377	1.14e-14	73.9	63.7
GWHPBECS012607	sp|F4I6V0|RAY1_ARATH	59.4	557	3.69e-235	662	78.6
GWHPBECS012609	sp|Q9FSV7|SST_FESAR	39.8	530	3.05e-121	370	92.0
GWHPBECS012679	sp|Q9LIN9|PAGR_ARATH	81.8	347	3.54e-202	569	72.7
GWHPBECS012680	sp|Q9LIN9|PAGR_ARATH	65.0	351	2.57e-145	424	63.2
GWHPBECS012681	sp|Q9LIN9|PAGR_ARATH	76.4	351	3.37e-186	528	70.8
GWHPBECS012682	sp|Q9LIN9|PAGR_ARATH	83.2	560	0.0	926	100
GWHPBECS013026	sp|Q65XS5|BC10_ORYSJ	38.5	296	4.92e-53	175	94.7
GWHPBECS013033	sp|Q65XS5|BC10_ORYSJ	38.7	300	1.66e-53	180	67.6
GWHPBECS013067	sp|Q9SYK9|U74E2_ARATH	47.2	453	3.46e-140	407	97.5
GWHPBECS013068	sp|Q9SYK9|U74E2_ARATH	52.8	235	2.74e-80	246	96.9
GWHPBECS013069	sp|W8JMV4|UGT9_CATRO	46.5	387	2.12e-114	339	99.4
GWHPBECS013070	sp|Q9SYK9|U74E2_ARATH	46.7	441	3.04e-132	387	97.9
GWHPBECS013073	sp|Q9SYK9|U74E2_ARATH	42.1	290	1.42e-68	217	92.3
GWHPBECS013074	sp|Q9SYK9|U74E2_ARATH	47.1	454	2.57e-137	400	97.5
GWHPBECS013075	sp|Q9SYK9|U74E2_ARATH	46.8	453	3.64e-137	400	97.5
GWHPBECS013077	sp|Q9SYK9|U74E2_ARATH	53.1	256	9.68e-89	268	99.2
GWHPBECS013078	sp|W8JMV4|UGT9_CATRO	40.1	262	5.93e-46	156	98.6
GWHPBECS013079	sp|O22822|U74F2_ARATH	37.5	168	4.26e-29	110	83.2
GWHPBECS013080	sp|Q9SYK9|U74E2_ARATH	45.8	454	1.01e-129	380	97.4
GWHPBECS013082	sp|Q9SYK9|U74E2_ARATH	46.5	452	3.64e-137	400	96.4
GWHPBECS013083	sp|W8JMV4|UGT9_CATRO	41.1	358	5.94e-87	268	98.2
GWHPBECS013084	sp|Q9SYK9|U74E2_ARATH	47.5	448	2.44e-140	408	96.4
GWHPBECS013085	sp|O22822|U74F2_ARATH	51.3	452	1.22e-157	452	97.8
GWHPBECS013086	sp|O22822|U74F2_ARATH	51.4	457	8.84e-155	445	99.1
GWHPBECS013087	sp|O22822|U74F2_ARATH	50.4	450	5.92e-154	444	92.3
GWHPBECS013088	sp|O22822|U74F2_ARATH	51.9	451	1.61e-162	464	97.4
GWHPBECS013089	sp|K7NBW3|74AC1_SIRGR	50.8	445	6.87e-155	445	97.1
GWHPBECS013154	sp|F8WKW8|UGT9_GARJA	55.4	175	1.75e-60	193	89.2
GWHPBECS013156	sp|F8WKW8|UGT9_GARJA	48.2	444	5.95e-140	407	95.9
GWHPBECS013157	sp|F8WKW8|UGT9_GARJA	45.2	434	4.33e-120	353	94.6
GWHPBECS013161	sp|F8WKW8|UGT9_GARJA	32.2	425	1.64e-67	215	89.3
GWHPBECS013191	sp|P23796|RIT1_YEAST	28.0	565	5.32e-45	164	97.9
GWHPBECS013275	sp|Q93ZY3|STT3A_ARATH	84.5	791	0.0	1252	99.9
GWHPBECS013311	sp|Q9FFN2|GLYT3_ARATH	46.2	346	2.28e-103	324	48.8
GWHPBECS013312	sp|Q9FFN2|GLYT3_ARATH	44.1	374	2.10e-106	329	60.1
GWHPBECS013357	sp|Q6DBG8|ARAD1_ARATH	24.1	232	1.55e-10	59.3	61.8
GWHPBECS013358	sp|Q6DBG8|ARAD1_ARATH	30.4	227	3.44e-27	107	61.6
GWHPBECS013367	sp|A0A067XR63|XTH7_DIOKA	52.3	262	1.57e-104	304	89.1
GWHPBECS013368	sp|G5DAC6|XTH1_DIOKA	55.9	263	6.31e-108	313	90.4
GWHPBECS013369	sp|G5DAC6|XTH1_DIOKA	57.3	255	6.31e-108	313	87.6
GWHPBECS013373	sp|Q9SXC4|IRX9H_ARATH	46.4	442	1.72e-129	378	99.1
GWHPBECS013492	sp|O81072|GT11_ARATH	53.6	442	2.72e-176	514	77.7
GWHPBECS013493	sp|O81072|GT11_ARATH	53.8	442	9.60e-177	515	77.7
GWHPBECS013687	sp|Q8RY81|OFT13_ARATH	54.7	373	3.82e-127	371	88.0
GWHPBECS013699	sp|Q8RY81|OFT13_ARATH	72.7	440	4.73e-242	665	100
GWHPBECS013704	sp|Q8RY81|OFT13_ARATH	60.0	440	1.11e-183	514	100
GWHPBECS013743	sp|Q8GSJ1|HIS1B_ARATH	77.2	368	6.58e-202	561	91.8
GWHPBECS013754	sp|A2Y0X2|CESA1_ORYSI	72.8	1079	0.0	1552	100
GWHPBECS013763	sp|A2Y0X2|CESA1_ORYSI	83.1	1092	0.0	1863	100
GWHPBECS013794	sp|Q9MB73|LGT_CITUN	38.6	477	1.65e-111	337	99.8
GWHPBECS013795	sp|O22183|U84B2_ARATH	40.7	423	2.26e-110	330	98.6
GWHPBECS013798	sp|Q9C9Q5|RRA2_ARATH	45.7	243	1.23e-58	187	86.7
GWHPBECS014260	sp|Q65XS5|BC10_ORYSJ	30.6	304	1.16e-28	113	74.2
GWHPBECS014266	sp|Q65XS5|BC10_ORYSJ	29.3	307	6.50e-26	105	74.2
GWHPBECS014343	sp|Q3E7Q9|GLYT6_ARATH	63.3	390	1.06e-180	512	85.7
GWHPBECS014384	sp|Q5XEZ1|B3GT9_ARATH	61.8	136	2.39e-51	164	96.4
GWHPBECS014473	sp|Q8W4E6|HPAT1_ARATH	80.0	370	4.06e-224	613	99.7
GWHPBECS014503	sp|Q3B724|CALS5_ARATH	66.2	71	1.40e-27	102	91.0
GWHPBECS014659	sp|Q29IL2|POMT2_DROPS	32.0	175	4.92e-16	74.7	73.5
GWHPBECS014686	sp|A2Z1C8|CESA9_ORYSI	74.3	35	8.08e-11	58.5	18.9
GWHPBECS014754	sp|F8WKW8|UGT9_GARJA	49.8	410	3.35e-135	392	96.4
GWHPBECS014845	sp|A2Z1C8|CESA9_ORYSI	84.8	1060	0.0	1849	100
GWHPBECS014891	sp|F8WKW8|UGT9_GARJA	49.6	427	8.51e-137	398	92.3
GWHPBECS014892	sp|F8WKW8|UGT9_GARJA	36.9	306	9.56e-57	189	89.7
GWHPBECS014893	sp|F8WKW8|UGT9_GARJA	56.1	198	4.25e-72	225	81.8
GWHPBECS014894	sp|A0A0A6ZFY4|UGT29_PANGI	45.1	244	2.22e-62	202	82.4
GWHPBECS014961	sp|Q9LTA3|U91C1_ARATH	39.5	463	5.53e-106	321	96.8
GWHPBECS014962	sp|Q9LTA3|U91C1_ARATH	39.4	464	3.08e-102	311	97.5
GWHPBECS014985	sp|Q43716|UFOG_PETHY	41.7	453	8.39e-121	360	92.8
GWHPBECS014992	sp|Q9ZP54|PARP1_ARATH	81.0	232	1.68e-129	389	88.2
GWHPBECS014993	sp|Q9ZP54|PARP1_ARATH	74.8	234	1.40e-116	354	91.6
GWHPBECS015023	sp|Q66PF2|URT1_FRAAN	40.6	473	5.09e-113	340	99.1
GWHPBECS015024	sp|Q6QDB6|U73B6_RHOSK	44.9	441	3.99e-126	374	86.7
GWHPBECS015032	sp|I1LCI8|FG2KO_SOYBN	44.9	374	2.69e-103	310	99.7
GWHPBECS015049	sp|Q9M336|UPP_ARATH	60.2	133	2.21e-40	139	53.4
GWHPBECS015050	sp|Q6QDB6|U73B6_RHOSK	42.8	477	9.65e-126	371	98.1
GWHPBECS015051	sp|Q6QDB6|U73B6_RHOSK	47.6	479	4.89e-160	460	98.3
GWHPBECS015053	sp|A0A2R6QXF8|F3GGT_ACTCC	42.9	455	1.82e-130	382	97.0
GWHPBECS015054	sp|A0A2R6QXF8|F3GGT_ACTCC	42.2	455	9.50e-128	375	97.0
GWHPBECS015056	sp|A0A2R6QXF8|F3GGT_ACTCC	42.6	455	5.18e-130	381	97.0
GWHPBECS015057	sp|Q43716|UFOG_PETHY	41.6	454	1.34e-119	357	92.8
GWHPBECS015058	sp|Q43716|UFOG_PETHY	41.6	454	1.82e-120	358	94.4
GWHPBECS015059	sp|Q43716|UFOG_PETHY	41.9	454	6.42e-121	360	94.4
GWHPBECS015060	sp|Q43716|UFOG_PETHY	41.4	454	1.03e-119	357	94.4
GWHPBECS015061	sp|Q43716|UFOG_PETHY	50.6	237	4.59e-80	246	97.9
GWHPBECS015062	sp|Q43716|UFOG_PETHY	50.8	242	2.18e-82	253	94.4
GWHPBECS015063	sp|Q43716|UFOG_PETHY	41.9	454	2.97e-121	361	92.8
GWHPBECS015064	sp|Q43716|UFOG_PETHY	41.6	454	2.37e-120	358	92.8
GWHPBECS015065	sp|Q43716|UFOG_PETHY	39.9	454	8.07e-111	334	92.7
GWHPBECS015066	sp|Q43716|UFOG_PETHY	41.9	454	5.94e-121	360	92.8
GWHPBECS015068	sp|P0DO58|F3GT1_RHODL	49.5	455	1.38e-161	462	98.7
GWHPBECS015146	sp|Q9LRA7|TPS9_ARATH	65.8	871	0.0	1197	99.7
GWHPBECS015402	sp|Q93ZX7|GAUT4_ARATH	58.9	671	8.00e-268	747	99.9
GWHPBECS015436	sp|Q84VX0|RFS1_ARATH	71.4	759	0.0	1130	96.1
GWHPBECS015452	sp|Q67BJ4|A4GAT_MOUSE	33.3	171	1.44e-17	79.0	69.3
GWHPBECS015456	sp|Q94A08|RFS2_ARATH	48.6	774	2.92e-274	774	94.6
GWHPBECS015470	sp|Q9FFN2|GLYT3_ARATH	65.0	314	1.48e-162	461	99.4
GWHPBECS015508	sp|Q651X7|CSLE1_ORYSJ	56.1	722	2.91e-298	832	97.8
GWHPBECS015523	sp|Q651X7|CSLE1_ORYSJ	55.8	722	2.36e-297	830	97.8
GWHPBECS015585	sp|Q9FFN2|GLYT3_ARATH	54.3	534	2.14e-194	551	99.6
GWHPBECS015591	sp|Q9LJP4|CSLC4_ARATH	48.6	387	1.54e-100	306	87.8
GWHPBECS015608	sp|Q9RQI5|GLGB_BERDE	31.4	102	1.89e-06	48.5	22.0
GWHPBECS015644	sp|O65583|UKL4_ARATH	81.8	472	1.56e-287	786	85.8
GWHPBECS015659	sp|A0A250YGJ5|SIR6_CASCN	45.0	353	8.08e-93	284	72.1
GWHPBECS015905	sp|Q6DBG8|ARAD1_ARATH	29.8	225	7.07e-22	92.8	52.4
GWHPBECS015994	sp|F4IF99|LPXB_ARATH	51.9	457	4.76e-144	417	94.1
GWHPBECS016004	sp|Q9LTY6|UKL5_ARATH	36.1	255	2.01e-33	126	52.3
GWHPBECS016089	sp|Q1JQC6|SIR4_BOVIN	44.1	256	2.99e-66	209	75.1
GWHPBECS016114	sp|D2WL32|GLGB3_ARATH	72.5	836	0.0	1326	93.0
GWHPBECS016122	sp|Q9SS43|MUC21_ARATH	34.5	388	1.80e-81	259	77.5
GWHPBECS016143	sp|F4HYR4|OFT15_ARATH	63.4	547	1.43e-242	684	79.1
GWHPBECS016196	sp|Q8L7M1|B3GTE_ARATH	71.8	354	3.93e-181	503	98.9
GWHPBECS016199	sp|Q9AT54|SCGT_TOBAC	37.5	480	1.58e-101	310	97.9
GWHPBECS016285	sp|Q6NMM8|F8H_ARATH	27.8	381	2.13e-30	124	46.5
GWHPBECS016369	sp|Q8RY00|SIA2_ARATH	64.0	444	7.84e-200	556	98.0
GWHPBECS016383	sp|A0A2R6QXF8|F3GGT_ACTCC	50.9	450	3.89e-162	463	99.8
GWHPBECS016419	sp|I1KEV6|FG3H_SOYBN	51.7	449	1.50e-169	483	97.6
GWHPBECS016591	sp|Q9LU40|MSR1_ARATH	44.7	246	8.09e-62	199	83.9
GWHPBECS016597	sp|Q8VZK9|CSLE1_ARATH	57.8	325	8.86e-141	414	98.2
GWHPBECS016679	sp|Q9FLD7|GT14A_ARATH	56.3	426	5.44e-172	487	99.3
GWHPBECS016691	sp|P51094|UFOG_VITVI	50.6	449	3.99e-157	451	96.3
GWHPBECS016726	sp|E3W9M2|AA5GT_DIACA	35.1	538	7.92e-91	285	97.9
GWHPBECS016738	sp|Q9ZT82|CALSC_ARATH	73.5	1797	0.0	2649	100
GWHPBECS016833	sp|Q43716|UFOG_PETHY	41.4	461	1.55e-124	369	93.7
GWHPBECS016936	sp|Q9NPC4|A4GAT_HUMAN	32.3	257	1.77e-33	127	55.4
GWHPBECS016967	sp|E3W9M3|AA7GT_DELGR	46.5	101	1.42e-25	98.2	82.1
GWHPBECS016968	sp|E3W9M3|AA7GT_DELGR	43.2	479	1.03e-129	385	92.4
GWHPBECS016970	sp|E3W9M2|AA5GT_DIACA	35.4	531	6.26e-98	303	99.4
GWHPBECS016973	sp|E3W9M3|AA7GT_DELGR	44.7	486	3.32e-145	426	90.3
GWHPBECS016975	sp|E3W9M3|AA7GT_DELGR	38.1	485	1.34e-106	324	93.2
GWHPBECS017096	sp|Q9FLD7|GT14A_ARATH	58.0	421	4.66e-179	505	97.0
GWHPBECS017221	sp|Q9SKT6|GAUTA_ARATH	76.5	536	1.21e-313	854	100
GWHPBECS017275	sp|Q9Y169|EXT2_DROME	34.9	249	1.19e-30	127	31.7
GWHPBECS017451	sp|A0A067XRK9|XTH6_DIOKA	75.2	274	1.44e-167	465	92.6
GWHPBECS017455	sp|E3W9M3|AA7GT_DELGR	44.4	477	1.13e-140	412	95.8
GWHPBECS017547	sp|Q9FH36|GAUTC_ARATH	71.6	538	1.55e-286	785	100
GWHPBECS017551	sp|Q9Y673|ALG5_HUMAN	43.1	195	5.55e-45	152	78.3
GWHPBECS017552	sp|Q9Y673|ALG5_HUMAN	43.2	199	7.18e-46	154	76.5
GWHPBECS017634	sp|Q9ZT82|CALSC_ARATH	66.3	329	5.32e-139	430	100
GWHPBECS017676	sp|Q8RY00|SIA2_ARATH	34.9	195	1.23e-25	99.0	80.8
GWHPBECS017691	sp|Q9MA87|OFT23_ARATH	63.9	368	4.67e-163	464	84.4
GWHPBECS017747	sp|Q9LU40|MSR1_ARATH	46.1	423	3.52e-127	371	99.7
GWHPBECS017773	sp|Q6DBG8|ARAD1_ARATH	69.7	33	6.98e-09	54.3	12.4
GWHPBECS017835	sp|Q43846|SSY3_SOLTU	60.3	1261	0.0	1468	99.8
GWHPBECS017875	sp|A8MRC7|B3GT2_ARATH	74.3	409	3.13e-242	663	100
GWHPBECS017989	sp|Q9FZ49|ALG9_ARATH	62.1	568	3.98e-250	693	98.8
GWHPBECS018062	sp|Q9FLD7|GT14A_ARATH	53.4	354	1.03e-131	383	88.0
GWHPBECS018064	sp|Q9FI32|MCTP2_ARATH	44.4	1051	1.35e-284	818	99.3
GWHPBECS018080	sp|F4HZX7|OFUT8_ARATH	50.7	614	2.19e-190	546	97.2
GWHPBECS018095	sp|Q8LPK5|CESA8_ARATH	77.4	995	0.0	1540	100
GWHPBECS018107	sp|Q7KWM5|ALG2_DICDI	44.9	414	1.79e-114	339	95.6
GWHPBECS018241	sp|Q9SYM4|TPS1_ARATH	74.8	968	0.0	1380	99.8
GWHPBECS018274	sp|G5DAC6|XTH1_DIOKA	77.0	278	3.32e-164	455	97.2
GWHPBECS018275	sp|G5DAC6|XTH1_DIOKA	78.0	259	3.00e-153	426	96.5
GWHPBECS018278	sp|G5DAC6|XTH1_DIOKA	73.0	278	4.12e-152	424	97.0
GWHPBECS018279	sp|G5DAC6|XTH1_DIOKA	74.5	278	3.42e-153	427	95.6
GWHPBECS018295	sp|O65583|UKL4_ARATH	59.5	262	8.64e-97	291	75.0
GWHPBECS018355	sp|Q0WVX5|SSY4_ARATH	60.4	1068	0.0	1070	99.6
GWHPBECS018370	sp|Q9SHJ3|CALS7_ARATH	65.7	1919	0.0	2420	98.5
GWHPBECS018421	sp|Q9M2R0|FTIP3_ARATH	36.0	86	3.38e-06	48.9	11.1
GWHPBECS018488	sp|Q6NQ51|RRT4_ARATH	60.7	394	1.58e-173	492	91.6
GWHPBECS018520	sp|Q67BJ4|A4GAT_MOUSE	29.3	263	2.49e-20	91.7	35.7
GWHPBECS018535	sp|Q6NQB7|B3GT7_ARATH	69.0	393	1.27e-191	533	99.5
GWHPBECS018747	sp|Q9Y169|EXT2_DROME	35.3	292	1.58e-35	135	79.9
GWHPBECS018757	sp|Q8S4F6|SQD2_ARATH	70.2	514	7.51e-252	696	97.7
GWHPBECS018975	sp|Q7XNX6|SUS7_ORYSJ	70.8	805	0.0	1189	99.0
GWHPBECS018989	sp|Q9SHJ3|CALS7_ARATH	64.0	1911	0.0	2352	99.4
GWHPBECS019000	sp|Q9LRA7|TPS9_ARATH	61.0	100	1.71e-36	129	91.7
GWHPBECS019001	sp|Q9LRA7|TPS9_ARATH	57.5	409	1.31e-161	475	88.7
GWHPBECS019024	sp|E3W9M2|AA5GT_DIACA	37.0	532	1.97e-106	326	97.9
GWHPBECS019101	sp|Q9LRA7|TPS9_ARATH	46.8	741	9.58e-212	612	91.6
GWHPBECS019108	sp|Q9ZQC6|IRX9_ARATH	53.8	344	8.98e-124	358	96.6
GWHPBECS019123	sp|Q08654|TRPGD_THEMA	53.1	194	3.07e-63	207	69.6
GWHPBECS019144	sp|Q9Y673|ALG5_HUMAN	42.5	193	3.78e-41	141	81.4
GWHPBECS019174	sp|Q94AH8|TPS6_ARATH	77.2	871	0.0	1372	99.8
GWHPBECS019280	sp|Q9FFN2|GLYT3_ARATH	51.7	358	2.19e-120	359	71.3
GWHPBECS019315	sp|E3W9M3|AA7GT_DELGR	41.1	479	1.23e-121	364	91.6
GWHPBECS019316	sp|E3W9M3|AA7GT_DELGR	42.4	479	1.42e-132	392	91.8
GWHPBECS019338	sp|Q9MA87|OFT23_ARATH	58.5	376	3.97e-141	409	80.6
GWHPBECS019345	sp|Q2S528|MURG_SALRD	39.4	368	9.70e-84	259	85.4
GWHPBECS019368	sp|Q9C9B0|U89B1_ARATH	53.2	455	1.20e-165	473	97.4
GWHPBECS019377	sp|Q65XS5|BC10_ORYSJ	33.8	296	5.03e-48	164	72.9
GWHPBECS019389	sp|Q84VX0|RFS1_ARATH	37.8	582	4.27e-94	297	83.6
GWHPBECS019398	sp|Q9C9B0|U89B1_ARATH	52.6	456	4.49e-163	467	97.1
GWHPBECS019466	sp|Q9C9B0|U89B1_ARATH	51.2	465	3.22e-149	432	90.4
GWHPBECS019467	sp|Q9C9B0|U89B1_ARATH	51.2	465	2.14e-156	450	98.9
GWHPBECS019468	sp|Q9C9B0|U89B1_ARATH	52.4	464	4.33e-159	457	98.2
GWHPBECS019478	sp|Q9S9U0|CALSB_ARATH	81.8	66	4.10e-31	114	53.7
GWHPBECS019695	sp|Q9LRA7|TPS9_ARATH	45.8	852	1.71e-237	680	98.5
GWHPBECS019730	sp|Q9LJP4|CSLC4_ARATH	60.5	248	1.01e-85	269	63.8
GWHPBECS019733	sp|Q6NQ51|RRT4_ARATH	70.7	485	2.90e-249	688	99.4
GWHPBECS019754	sp|Q9CA75|XXT5_ARATH	80.5	437	2.30e-279	761	96.2
GWHPBECS019865	sp|Q9SS43|MUC21_ARATH	40.4	408	2.42e-102	312	87.8
GWHPBECS019871	sp|A0A224AM54|708G1_CITJP	57.5	471	6.77e-180	509	98.7
GWHPBECS019872	sp|A0A224AM54|708G1_CITJP	57.5	447	9.16e-175	497	94.0
GWHPBECS019873	sp|A0A224AM54|708G1_CITJP	56.9	457	1.08e-180	512	96.3
GWHPBECS019874	sp|A0A224AM54|708G1_CITJP	56.7	464	5.73e-183	518	97.8
GWHPBECS019877	sp|A0A0M4KE44|CGT_MANIN	56.9	464	1.24e-181	514	97.8
GWHPBECS019878	sp|A0A224AM54|708G1_CITJP	57.1	457	2.67e-181	513	96.3
GWHPBECS019879	sp|A0A224AM54|708G1_CITJP	57.3	447	9.80e-177	502	94.0
GWHPBECS019880	sp|A0A224AM54|708G1_CITJP	58.2	225	1.17e-83	259	63.4
GWHPBECS019883	sp|A0A224AM54|708G1_CITJP	57.1	468	4.40e-190	536	98.5
GWHPBECS019892	sp|G5DAC7|XTH2_DIOKA	85.3	292	8.88e-197	538	99.7
GWHPBECS019897	sp|Q8GWT1|GAUTE_ARATH	83.5	532	0.0	945	99.8
GWHPBECS019926	sp|P04045|PHSL1_SOLTU	53.5	957	0.0	925	97.5
GWHPBECS019951	sp|Q9SGA8|U83A1_ARATH	44.0	464	5.61e-133	390	99.8
GWHPBECS019952	sp|Q9SGA8|U83A1_ARATH	37.9	477	4.95e-103	313	92.7
GWHPBECS019953	sp|Q9SGA8|U83A1_ARATH	41.6	478	2.42e-113	340	99.4
GWHPBECS019955	sp|Q9SGA8|U83A1_ARATH	43.1	459	8.48e-123	363	99.1
GWHPBECS019961	sp|Q6QDB6|U73B6_RHOSK	50.4	478	1.20e-171	490	97.7
GWHPBECS019974	sp|E3W9M3|AA7GT_DELGR	45.1	481	4.46e-145	424	95.2
GWHPBECS019976	sp|Q6QDB6|U73B6_RHOSK	50.8	478	1.20e-171	490	97.7
GWHPBECS019981	sp|Q9SGA8|U83A1_ARATH	45.1	466	3.45e-133	390	100
GWHPBECS019983	sp|Q9SGA8|U83A1_ARATH	44.4	432	3.13e-115	343	97.8
GWHPBECS019984	sp|Q9SGA8|U83A1_ARATH	38.0	332	4.82e-71	224	99.7
GWHPBECS019985	sp|Q9SGA8|U83A1_ARATH	45.7	466	5.56e-132	387	100
GWHPBECS019991	sp|Q9SGA8|U83A1_ARATH	46.6	464	6.14e-140	407	100
GWHPBECS019992	sp|Q9SGA8|U83A1_ARATH	49.5	200	2.58e-58	188	99.5
GWHPBECS019993	sp|Q9SGA8|U83A1_ARATH	45.3	464	3.32e-133	390	100
GWHPBECS019994	sp|Q9AT54|SCGT_TOBAC	52.4	471	3.19e-173	494	96.5
GWHPBECS020126	sp|Q6NQ51|RRT4_ARATH	65.2	394	2.80e-194	548	81.7
GWHPBECS020135	sp|Q949Q1|GAUTB_ARATH	76.0	537	3.24e-307	838	100
GWHPBECS020176	sp|E3W9M3|AA7GT_DELGR	40.5	484	2.56e-111	337	94.9
GWHPBECS020297	sp|A0A2R6QXF8|F3GGT_ACTCC	43.5	455	1.53e-134	393	97.0
GWHPBECS020299	sp|Q6QDB6|U73B6_RHOSK	48.0	479	4.46e-164	471	98.3
GWHPBECS020309	sp|Q9LTA3|U91C1_ARATH	40.2	463	1.14e-113	341	96.6
GWHPBECS020320	sp|Q9SJM0|CALSA_ARATH	69.7	1921	0.0	2601	99.9
GWHPBECS020425	sp|Q8VYB2|UKL3_ARATH	76.7	202	1.10e-104	314	53.9
GWHPBECS020492	sp|Q9LTY6|UKL5_ARATH	58.6	384	2.04e-145	417	93.7
GWHPBECS020632	sp|Q0K6I1|TRPD_CUPNH	23.3	344	2.12e-13	70.1	57.8
GWHPBECS020656	sp|Q9LRA7|TPS9_ARATH	48.6	625	1.35e-191	555	99.4
GWHPBECS020673	sp|Q9ZQB9|CSLCC_ARATH	74.4	708	0.0	1038	100
GWHPBECS020702	sp|Q8VWN6|RFS_PEA	67.5	773	0.0	1124	97.4
GWHPBECS020710	sp|Q65XS5|BC10_ORYSJ	71.7	311	1.51e-176	495	82.4
GWHPBECS020829	sp|Q84WU0|OFUT5_ARATH	64.1	527	1.24e-229	643	95.7
GWHPBECS020849	sp|D3UAG0|U71K1_MALDO	45.9	490	6.42e-128	379	98.6
GWHPBECS020861	sp|Q9XGN4|GOLS1_AJURE	80.4	275	4.46e-172	478	93.2
GWHPBECS020868	sp|Q9XGN4|GOLS1_AJURE	78.0	337	1.50e-204	561	100
GWHPBECS020969	sp|G5DAC7|XTH2_DIOKA	39.1	271	4.42e-64	202	85.2
GWHPBECS021043	sp|Q9LJP4|CSLC4_ARATH	60.1	666	4.61e-273	759	100
GWHPBECS021044	sp|Q9LJP4|CSLC4_ARATH	62.4	652	5.15e-266	743	95.4
GWHPBECS021046	sp|Q9LJP4|CSLC4_ARATH	57.9	656	1.91e-257	718	99.6
GWHPBECS021047	sp|Q9LJP4|CSLC4_ARATH	62.4	680	2.16e-282	783	100
GWHPBECS021103	sp|Q9MA87|OFT23_ARATH	59.1	352	1.25e-134	390	82.5
GWHPBECS021126	sp|Q9FLA5|ARAD2_ARATH	31.5	181	7.13e-13	67.4	52.8
GWHPBECS021172	sp|Q3B724|CALS5_ARATH	80.5	1860	0.0	2999	89.5
GWHPBECS021183	sp|O04536|GATL9_ARATH	71.1	315	2.01e-168	473	85.0
GWHPBECS021199	sp|B9S2H4|Y232_RICCO	53.8	612	7.94e-214	606	98.8
GWHPBECS021247	sp|Q9LV16|B3GTJ_ARATH	64.2	665	6.26e-299	828	99.8
GWHPBECS021270	sp|Q9LFQ0|GT14B_ARATH	72.4	438	7.10e-236	649	100
GWHPBECS021326	sp|Q9C8W3|FUT13_ARATH	67.6	395	1.64e-205	570	97.5
GWHPBECS021413	sp|E3W9M3|AA7GT_DELGR	41.0	481	4.93e-123	370	84.0
GWHPBECS021414	sp|E3W9M2|AA5GT_DIACA	42.2	102	2.10e-22	90.5	67.1
GWHPBECS021416	sp|E3W9M3|AA7GT_DELGR	40.3	481	4.93e-123	370	84.0
GWHPBECS021419	sp|E3W9M3|AA7GT_DELGR	40.7	481	8.77e-124	372	84.0
GWHPBECS021492	sp|K7R4D4|MSR_TRIFG	53.7	54	3.67e-12	63.2	24.3
GWHPBECS021603	sp|Q6DBG8|ARAD1_ARATH	35.3	221	5.85e-26	105	62.4
GWHPBECS021642	sp|Q8L7F9|B3GTF_ARATH	59.0	642	8.89e-258	720	100
GWHPBECS021647	sp|Q43847|SSY2_SOLTU	60.8	756	0.0	897	91.4
GWHPBECS021652	sp|Q65XS5|BC10_ORYSJ	34.4	308	1.39e-49	169	72.7
GWHPBECS021692	sp|Q8VYF9|SRGT1_ARATH	69.8	785	0.0	1187	94.8
GWHPBECS021742	sp|Q8VYB2|UKL3_ARATH	70.6	204	6.41e-91	279	50.3
GWHPBECS021876	sp|E3W9M3|AA7GT_DELGR	40.9	487	4.99e-118	358	80.4
GWHPBECS021880	sp|E3W9M3|AA7GT_DELGR	39.4	426	7.72e-104	315	99.1
GWHPBECS021881	sp|E3W9M3|AA7GT_DELGR	37.8	527	1.86e-120	365	85.5
GWHPBECS021989	sp|Q6VAA6|U74G1_STERE	45.9	462	2.43e-145	422	95.4
GWHPBECS021990	sp|Q6VAA6|U74G1_STERE	46.0	437	4.40e-137	399	99.1
GWHPBECS022048	sp|Q9ASW1|B3GTG_ARATH	30.9	230	9.12e-22	94.4	58.5
GWHPBECS022280	sp|Q8GZD5|XTH34_POPPZ	48.2	257	1.24e-89	266	90.4
GWHPBECS022298	sp|Q9ZQC6|IRX9_ARATH	53.5	344	1.03e-122	355	96.6
GWHPBECS022375	sp|Q9SSE8|GLYT1_ARATH	31.5	368	1.77e-54	187	75.9
GWHPBECS022421	sp|G5DAC7|XTH2_DIOKA	84.3	293	3.10e-197	540	100
GWHPBECS022470	sp|Q564G7|GMGT1_CYATE	50.6	415	2.95e-151	436	87.7
GWHPBECS022523	sp|Q6ZFH6|RCN11_ORYSJ	65.5	458	2.46e-212	597	88.9
GWHPBECS022574	sp|Q9C9Q5|RRA2_ARATH	46.5	256	9.27e-67	211	68.5
GWHPBECS022626	sp|E3W9M2|AA5GT_DIACA	37.0	473	9.16e-98	301	97.9
GWHPBECS022627	sp|E3W9M2|AA5GT_DIACA	34.7	484	4.48e-88	277	90.6
