sequence_hash,protein_id,header,raw_length,esmc_length,embedding_dim,embedding_shape,embedding_dtype,embedding_path,model_path,status,error
410f1ee5fc15bd0258d67a571e86746ce7d8090aa040785ca6d699eff372fdaf,,ON569258,433,433,1152,433x1152,float16,embeddings/410f1ee5fc15bd0258d67a571e86746ce7d8090aa040785ca6d699eff372fdaf.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a3eadd21f4d9df75036b3a7fce969fe99dbea15faf773048d55943c0a6f521b5,,"GWHPBECS012537	mRNA=GWHTBECS012545	Gene=GWHGBECS012545	Position=GWHBECS00000002: 422304841-422305401, 422305476-422305843, 422305930-422306107, 422306641-422307954: -	Frame=0	OriID=Ebr02G049660.1	OriTrascriptID=Ebr02G049660.1	transl_table=1	OriGeneID=Ebr02G049660	OriSeqID=Chr02",806,806,1152,806x1152,float16,embeddings/a3eadd21f4d9df75036b3a7fce969fe99dbea15faf773048d55943c0a6f521b5.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
65eee798ee72169c3160f583bc2c2d6efb72481028b9ef121ecc1e1f6eaa4684,,"GWHPBECS012538	mRNA=GWHTBECS012546	Gene=GWHGBECS012546	Position=GWHBECS00000002: 422308399-422308407, 422308489-422308839: -	Frame=0	OriID=Ebr02G049670.1	OriTrascriptID=Ebr02G049670.1	transl_table=1	OriGeneID=Ebr02G049670	OriSeqID=Chr02",119,119,1152,119x1152,float16,embeddings/65eee798ee72169c3160f583bc2c2d6efb72481028b9ef121ecc1e1f6eaa4684.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
40700ea75b499493e5c613057ed53d247b5d435507dff65fbea1583a79b06640,,"GWHPBECS012564	mRNA=GWHTBECS012572	Gene=GWHGBECS012572	Position=GWHBECS00000002: 424390342-424390696, 424425529-424426002, 424441877-424442034, 424442183-424442266, 424442386-424442438, 424457167-424457248, 424457323-424457430, 424460387-424460510, 424481173-424481258, 424481460-424481681: +	Frame=0	OriID=Ebr02G049930.1	OriTrascriptID=Ebr02G049930.1	transl_table=1	OriGeneID=Ebr02G049930	OriSeqID=Chr02",581,581,1152,581x1152,float16,embeddings/40700ea75b499493e5c613057ed53d247b5d435507dff65fbea1583a79b06640.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
0b80830e44398e145d6102a0148ee5e48a861478503ddad26ed9ed2fa415af4e,,"GWHPBECS012607	mRNA=GWHTBECS012615	Gene=GWHGBECS012615	Position=GWHBECS00000002: 427066683-427067128, 427077599-427077845, 427088119-427088901, 427088982-427089234, 427095280-427095626, 427095713-427095754: -	Frame=0	OriID=Ebr02G050360.1	OriTrascriptID=Ebr02G050360.1	transl_table=1	OriGeneID=Ebr02G050360	OriSeqID=Chr02",705,705,1152,705x1152,float16,embeddings/0b80830e44398e145d6102a0148ee5e48a861478503ddad26ed9ed2fa415af4e.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
316d4cc66f33befde1be1e902c115845bd8fdbffd0bcabbe749ec9809b11fe37,,"GWHPBECS012609	mRNA=GWHTBECS012617	Gene=GWHGBECS012617	Position=GWHBECS00000002: 427275201-427275372, 427276753-427277606, 427277693-427277851, 427277938-427278176, 427278262-427278352, 427278434-427278613: +	Frame=0	OriID=Ebr02G050380.1	OriTrascriptID=Ebr02G050380.1	transl_table=1	OriGeneID=Ebr02G050380	OriSeqID=Chr02",564,564,1152,564x1152,float16,embeddings/316d4cc66f33befde1be1e902c115845bd8fdbffd0bcabbe749ec9809b11fe37.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
8c016a99701eaa2d9bf28e1c25329b8cf6ecad0081d85d290937370c0119abbf,,"GWHPBECS012679	mRNA=GWHTBECS012687	Gene=GWHGBECS012687	Position=GWHBECS00000002: 433483409-433483525, 433485020-433485071, 433486727-433486807, 433488392-433488468, 433491106-433491219, 433503449-433503525, 433503620-433503763, 433503840-433503963, 433504060-433504251, 433504378-433504438, 433504477-433504769: +	Frame=0	OriID=Ebr02G051080.1	OriTrascriptID=Ebr02G051080.1	transl_table=1	OriGeneID=Ebr02G051080	OriSeqID=Chr02",443,443,1152,443x1152,float16,embeddings/8c016a99701eaa2d9bf28e1c25329b8cf6ecad0081d85d290937370c0119abbf.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ab964523116df54cfffb10caa404fe86c4901c9402356144b7859a6529c226d3,,"GWHPBECS012680	mRNA=GWHTBECS012688	Gene=GWHGBECS012688	Position=GWHBECS00000002: 433516280-433516418, 433516698-433516790, 433516864-433516964, 433518140-433518291, 433520876-433521018, 433537131-433537233, 433537310-433537433, 433537563-433537668, 433537847-433538208: +	Frame=0	OriID=Ebr02G051090.1	OriTrascriptID=Ebr02G051090.1	transl_table=1	OriGeneID=Ebr02G051090	OriSeqID=Chr02",440,440,1152,440x1152,float16,embeddings/ab964523116df54cfffb10caa404fe86c4901c9402356144b7859a6529c226d3.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
aef6f27ed50ff18371f6df90bdd84a50b38c35c9fb4eb9ed57dfd885037877a6,,"GWHPBECS012681	mRNA=GWHTBECS012689	Gene=GWHGBECS012689	Position=GWHBECS00000002: 433578692-433578802, 433580341-433580412, 433582368-433582452, 433583717-433583822, 433586413-433586536, 433602435-433602511, 433602606-433602749, 433602826-433602949, 433603110-433603232, 433603359-433603419, 433603458-433603717: +	Frame=0	OriID=Ebr02G051100.1	OriTrascriptID=Ebr02G051100.1	transl_table=1	OriGeneID=Ebr02G051100	OriSeqID=Chr02",428,428,1152,428x1152,float16,embeddings/aef6f27ed50ff18371f6df90bdd84a50b38c35c9fb4eb9ed57dfd885037877a6.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
b09f0e3dc2395ee771ea937fdc20bc09036346c8760c11b73e900e31acdf2e3c,,"GWHPBECS012682	mRNA=GWHTBECS012690	Gene=GWHGBECS012690	Position=GWHBECS00000002: 433634375-433634734, 433634861-433635052, 433635149-433635272, 433635349-433635492, 433635587-433635703, 433643978-433644097, 433667656-433667744, 433667946-433668022, 433668241-433668331, 433668425-433668475, 433668944-433669225: -	Frame=0	OriID=Ebr02G051110.1	OriTrascriptID=Ebr02G051110.1	transl_table=1	OriGeneID=Ebr02G051110	OriSeqID=Chr02",548,548,1152,548x1152,float16,embeddings/b09f0e3dc2395ee771ea937fdc20bc09036346c8760c11b73e900e31acdf2e3c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
57081711b695ffc83de64e46cf49c32461c4988ae6b73385d28e623917adfc0a,,"GWHPBECS013026	mRNA=GWHTBECS013034	Gene=GWHGBECS013034	Position=GWHBECS00000002: 461202933-461203091, 461242150-461242788: +	Frame=0	OriID=Ebr02G054550.1	OriTrascriptID=Ebr02G054550.1	transl_table=1	OriGeneID=Ebr02G054550	OriSeqID=Chr02",265,265,1152,265x1152,float16,embeddings/57081711b695ffc83de64e46cf49c32461c4988ae6b73385d28e623917adfc0a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
83deee6fc1f06792b7a49caf3064ef6a644efd9e1ec6d697e2198a1d8edfb19c,,"GWHPBECS013033	mRNA=GWHTBECS013041	Gene=GWHGBECS013041	Position=GWHBECS00000002: 461923262-461923900, 461965094-461965588: -	Frame=0	OriID=Ebr02G054620.1	OriTrascriptID=Ebr02G054620.1	transl_table=1	OriGeneID=Ebr02G054620	OriSeqID=Chr02",377,377,1152,377x1152,float16,embeddings/83deee6fc1f06792b7a49caf3064ef6a644efd9e1ec6d697e2198a1d8edfb19c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
c145777409d84d9cb552902f0ec6bf330c1d3ebd62e11d24708428d3abee3dc7,,"GWHPBECS013067	mRNA=GWHTBECS013075	Gene=GWHGBECS013075	Position=GWHBECS00000002: 464474157-464474849, 464474921-464475568: -	Frame=0	OriID=Ebr02G054960.1	OriTrascriptID=Ebr02G054960.1	transl_table=1	OriGeneID=Ebr02G054960	OriSeqID=Chr02",446,446,1152,446x1152,float16,embeddings/c145777409d84d9cb552902f0ec6bf330c1d3ebd62e11d24708428d3abee3dc7.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
77f0409ff3d69de83f88033b060590fecc2d2b6e074f73b041be524a5187b337,,GWHPBECS013068	mRNA=GWHTBECS013076	Gene=GWHGBECS013076	Position=GWHBECS00000002: 464667643-464668332: -	Frame=0	OriID=Ebr02G054970.1	OriTrascriptID=Ebr02G054970.1	transl_table=1	OriGeneID=Ebr02G054970	OriSeqID=Chr02,229,229,1152,229x1152,float16,embeddings/77f0409ff3d69de83f88033b060590fecc2d2b6e074f73b041be524a5187b337.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
c74531b588df15271921df1b40245b1988d520553761922fdbaef697b271fbc4,,"GWHPBECS013069	mRNA=GWHTBECS013077	Gene=GWHGBECS013077	Position=GWHBECS00000002: 464682421-464683086, 464683264-464683671: -	Frame=0	OriID=Ebr02G054980.1	OriTrascriptID=Ebr02G054980.1	transl_table=1	OriGeneID=Ebr02G054980	OriSeqID=Chr02",357,357,1152,357x1152,float16,embeddings/c74531b588df15271921df1b40245b1988d520553761922fdbaef697b271fbc4.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
d193a7439ea18364ae0ff95dc35850d4480b069ace458a3aa1b9ca1c81233f0a,,"GWHPBECS013070	mRNA=GWHTBECS013078	Gene=GWHGBECS013078	Position=GWHBECS00000002: 464729125-464729775, 464729847-464730494: -	Frame=0	OriID=Ebr02G054990.1	OriTrascriptID=Ebr02G054990.1	transl_table=1	OriGeneID=Ebr02G054990	OriSeqID=Chr02",432,432,1152,432x1152,float16,embeddings/d193a7439ea18364ae0ff95dc35850d4480b069ace458a3aa1b9ca1c81233f0a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
bcc7a4cdc4e929a796197be5353c9d0ef172801049af3fb3955c05e8ef760907,,"GWHPBECS013073	mRNA=GWHTBECS013081	Gene=GWHGBECS013081	Position=GWHBECS00000002: 464876791-464877235, 464877340-464877479, 464877551-464877751: -	Frame=0	OriID=Ebr02G055020.1	OriTrascriptID=Ebr02G055020.1	transl_table=1	OriGeneID=Ebr02G055020	OriSeqID=Chr02",261,261,1152,261x1152,float16,embeddings/bcc7a4cdc4e929a796197be5353c9d0ef172801049af3fb3955c05e8ef760907.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
fe5775740501aa0b699be5cff7626efd8b4ae6bdac5308def27aab07e8d8306a,,"GWHPBECS013074	mRNA=GWHTBECS013082	Gene=GWHGBECS013082	Position=GWHBECS00000002: 464888411-464889103, 464889173-464889820: -	Frame=0	OriID=Ebr02G055030.1	OriTrascriptID=Ebr02G055030.1	transl_table=1	OriGeneID=Ebr02G055030	OriSeqID=Chr02",446,446,1152,446x1152,float16,embeddings/fe5775740501aa0b699be5cff7626efd8b4ae6bdac5308def27aab07e8d8306a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a85508d3fa21a28df9307c9499dbae2ca99126fd89e99b8531a158e4382a9140,,"GWHPBECS013075	mRNA=GWHTBECS013083	Gene=GWHGBECS013083	Position=GWHBECS00000002: 464892917-464893609, 464893683-464894330: -	Frame=0	OriID=Ebr02G055040.1	OriTrascriptID=Ebr02G055040.1	transl_table=1	OriGeneID=Ebr02G055040	OriSeqID=Chr02",446,446,1152,446x1152,float16,embeddings/a85508d3fa21a28df9307c9499dbae2ca99126fd89e99b8531a158e4382a9140.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
0f2cea65651d7d40bc2a092143dcbd0b717c8bd598055ac4ab8f814c1d0f5b64,,"GWHPBECS013077	mRNA=GWHTBECS013085	Gene=GWHGBECS013085	Position=GWHBECS00000002: 464914147-464914839, 464914912-464914956: -	Frame=0	OriID=Ebr02G055060.1	OriTrascriptID=Ebr02G055060.1	transl_table=1	OriGeneID=Ebr02G055060	OriSeqID=Chr02",245,245,1152,245x1152,float16,embeddings/0f2cea65651d7d40bc2a092143dcbd0b717c8bd598055ac4ab8f814c1d0f5b64.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ad7376415740072fe788e4242cda281ecff889da780bd107612b0d78f7f3307b,,"GWHPBECS013078	mRNA=GWHTBECS013086	Gene=GWHGBECS013086	Position=GWHBECS00000002: 464937174-464937464, 464937563-464937865, 464937937-464937981: -	Frame=0	OriID=Ebr02G055070.1	OriTrascriptID=Ebr02G055070.1	transl_table=1	OriGeneID=Ebr02G055070	OriSeqID=Chr02",212,212,1152,212x1152,float16,embeddings/ad7376415740072fe788e4242cda281ecff889da780bd107612b0d78f7f3307b.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
4765d52a192cab641b792f7a8ed81e62a7684ba6b7561825aaf1394fe7dbce72,,"GWHPBECS013079	mRNA=GWHTBECS013087	Gene=GWHGBECS013087	Position=GWHBECS00000002: 464942297-464942373, 464942452-464942921, 464943277-464943323: -	Frame=0	OriID=Ebr02G055080.1	OriTrascriptID=Ebr02G055080.1	transl_table=1	OriGeneID=Ebr02G055080	OriSeqID=Chr02",197,197,1152,197x1152,float16,embeddings/4765d52a192cab641b792f7a8ed81e62a7684ba6b7561825aaf1394fe7dbce72.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
fc71db4dd18a9afc6d06f1c19a2bd0e07b6898331828c2474613e6c34266ceb1,,"GWHPBECS013080	mRNA=GWHTBECS013088	Gene=GWHGBECS013088	Position=GWHBECS00000002: 464953345-464954037, 464954104-464954454, 464954506-464954751: -	Frame=0	OriID=Ebr02G055090.1	OriTrascriptID=Ebr02G055090.1	transl_table=1	OriGeneID=Ebr02G055090	OriSeqID=Chr02",429,429,1152,429x1152,float16,embeddings/fc71db4dd18a9afc6d06f1c19a2bd0e07b6898331828c2474613e6c34266ceb1.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
545ad35c259b835f58834e4b137efabda5b1f89edf920ccc76b5082f5e9d907a,,"GWHPBECS013082	mRNA=GWHTBECS013090	Gene=GWHGBECS013090	Position=GWHBECS00000002: 465131142-465131834, 465131902-465132549: -	Frame=0	OriID=Ebr02G055110.1	OriTrascriptID=Ebr02G055110.1	transl_table=1	OriGeneID=Ebr02G055110	OriSeqID=Chr02",446,446,1152,446x1152,float16,embeddings/545ad35c259b835f58834e4b137efabda5b1f89edf920ccc76b5082f5e9d907a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
5d912aa57a8026273e0ee28a165900423a96e17a90c616899dba1fefb5cfbced,,"GWHPBECS013083	mRNA=GWHTBECS013091	Gene=GWHGBECS013091	Position=GWHBECS00000002: 465243817-465244191, 465244348-465244977: -	Frame=0	OriID=Ebr02G055120.1	OriTrascriptID=Ebr02G055120.1	transl_table=1	OriGeneID=Ebr02G055120	OriSeqID=Chr02",334,334,1152,334x1152,float16,embeddings/5d912aa57a8026273e0ee28a165900423a96e17a90c616899dba1fefb5cfbced.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
9615b88d07a006cf11e28f1163acf9f6fb3caee7d8153cd8ab8f655209019d34,,"GWHPBECS013084	mRNA=GWHTBECS013092	Gene=GWHGBECS013092	Position=GWHBECS00000002: 465289048-465289740, 465289809-465290456: -	Frame=0	OriID=Ebr02G055130.1	OriTrascriptID=Ebr02G055130.1	transl_table=1	OriGeneID=Ebr02G055130	OriSeqID=Chr02",446,446,1152,446x1152,float16,embeddings/9615b88d07a006cf11e28f1163acf9f6fb3caee7d8153cd8ab8f655209019d34.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ecbc3930da520dc14fdc0f1641cc3ac506b5f214c790b21a5278217bc4c67c8d,,"GWHPBECS013085	mRNA=GWHTBECS013093	Gene=GWHGBECS013093	Position=GWHBECS00000002: 465533216-465533857, 465533959-465534687: +	Frame=0	OriID=Ebr02G055140.1	OriTrascriptID=Ebr02G055140.1	transl_table=1	OriGeneID=Ebr02G055140	OriSeqID=Chr02",456,456,1152,456x1152,float16,embeddings/ecbc3930da520dc14fdc0f1641cc3ac506b5f214c790b21a5278217bc4c67c8d.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7df873ed788d9c64bcb5f0f114a0916f64bc91f84508863bafb3163b232c1f64,,"GWHPBECS013086	mRNA=GWHTBECS013094	Gene=GWHGBECS013094	Position=GWHBECS00000002: 465606137-465606778, 465607046-465607771: +	Frame=0	OriID=Ebr02G055150.1	OriTrascriptID=Ebr02G055150.1	transl_table=1	OriGeneID=Ebr02G055150	OriSeqID=Chr02",455,455,1152,455x1152,float16,embeddings/7df873ed788d9c64bcb5f0f114a0916f64bc91f84508863bafb3163b232c1f64.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
06ce27737cfd940810fc4769bfa8fb452e192da3c61404574ec886d1841bbe52,,"GWHPBECS013087	mRNA=GWHTBECS013095	Gene=GWHGBECS013095	Position=GWHBECS00000002: 465677665-465678384, 465678460-465679179: +	Frame=0	OriID=Ebr02G055160.1	OriTrascriptID=Ebr02G055160.1	transl_table=1	OriGeneID=Ebr02G055160	OriSeqID=Chr02",479,479,1152,479x1152,float16,embeddings/06ce27737cfd940810fc4769bfa8fb452e192da3c61404574ec886d1841bbe52.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
52a5f23958baf48dc3ddd9a3b93647f50eaf0643c1c24b3e5256c175448b1e48,,"GWHPBECS013088	mRNA=GWHTBECS013096	Gene=GWHGBECS013096	Position=GWHBECS00000002: 465711008-465711724, 465711899-465712546: -	Frame=0	OriID=Ebr02G055170.1	OriTrascriptID=Ebr02G055170.1	transl_table=1	OriGeneID=Ebr02G055170	OriSeqID=Chr02",454,454,1152,454x1152,float16,embeddings/52a5f23958baf48dc3ddd9a3b93647f50eaf0643c1c24b3e5256c175448b1e48.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
79648efe6af9f3b5b0b7be58053871b1144676f90f49134c278bc58452915dff,,"GWHPBECS013089	mRNA=GWHTBECS013097	Gene=GWHGBECS013097	Position=GWHBECS00000002: 465713027-465713749, 465713839-465714477: -	Frame=0	OriID=Ebr02G055180.1	OriTrascriptID=Ebr02G055180.1	transl_table=1	OriGeneID=Ebr02G055180	OriSeqID=Chr02",453,453,1152,453x1152,float16,embeddings/79648efe6af9f3b5b0b7be58053871b1144676f90f49134c278bc58452915dff.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
077f319f7ed84995581855fa5ccb2fd95c4b8a447d74758f090523d7e2d05213,,GWHPBECS013154	mRNA=GWHTBECS013162	Gene=GWHGBECS013162	Position=GWHBECS00000002: 470769561-470770145: +	Frame=0	OriID=Ebr02G055830.1	OriTrascriptID=Ebr02G055830.1	transl_table=1	OriGeneID=Ebr02G055830	OriSeqID=Chr02,194,194,1152,194x1152,float16,embeddings/077f319f7ed84995581855fa5ccb2fd95c4b8a447d74758f090523d7e2d05213.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
72d06c63b3355f8bad9811f9ceface48eaa49469dc0e6d4fc6d737a13b153211,,GWHPBECS013156	mRNA=GWHTBECS013164	Gene=GWHGBECS013164	Position=GWHBECS00000002: 470781528-470782910: +	Frame=0	OriID=Ebr02G055850.1	OriTrascriptID=Ebr02G055850.1	transl_table=1	OriGeneID=Ebr02G055850	OriSeqID=Chr02,460,460,1152,460x1152,float16,embeddings/72d06c63b3355f8bad9811f9ceface48eaa49469dc0e6d4fc6d737a13b153211.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a605cb3eda9eea932d85f47c3365fb85cf2f0354a78515a6dee8252a1753d0aa,,"GWHPBECS013157	mRNA=GWHTBECS013165	Gene=GWHGBECS013165	Position=GWHBECS00000002: 470808668-470809061, 470809248-470810014: +	Frame=0	OriID=Ebr02G055860.1	OriTrascriptID=Ebr02G055860.1	transl_table=1	OriGeneID=Ebr02G055860	OriSeqID=Chr02",386,386,1152,386x1152,float16,embeddings/a605cb3eda9eea932d85f47c3365fb85cf2f0354a78515a6dee8252a1753d0aa.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
731d9994f6027089ff16412de022416a0465c9f35f0ce9f57b9851665d7921fe,,"GWHPBECS013161	mRNA=GWHTBECS013169	Gene=GWHGBECS013169	Position=GWHBECS00000002: 470965964-470966508, 470974629-470974983: +	Frame=0	OriID=Ebr02G055900.1	OriTrascriptID=Ebr02G055900.1	transl_table=1	OriGeneID=Ebr02G055900	OriSeqID=Chr02",299,299,1152,299x1152,float16,embeddings/731d9994f6027089ff16412de022416a0465c9f35f0ce9f57b9851665d7921fe.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7818103076f0aa89bddbb73cd42cc3fb8b3fd905849ed9dc9f3e53479f576cde,,"GWHPBECS013191	mRNA=GWHTBECS013199	Gene=GWHGBECS013199	Position=GWHBECS00000002: 472993768-472993928, 472994391-472994450, 472994571-472994679, 472994766-472994869, 473009685-473010414, 473040485-473040645, 473049004-473049283: -	Frame=0	OriID=Ebr02G056200.1	OriTrascriptID=Ebr02G056200.1	transl_table=1	OriGeneID=Ebr02G056200	OriSeqID=Chr02",534,534,1152,534x1152,float16,embeddings/7818103076f0aa89bddbb73cd42cc3fb8b3fd905849ed9dc9f3e53479f576cde.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
0c54701f4b50807a3271dd298703dd3b1d5b34be218f04aa4c11b4753c9f3bcb,,"GWHPBECS013275	mRNA=GWHTBECS013283	Gene=GWHGBECS013283	Position=GWHBECS00000002: 484416958-484417074, 484417213-484417275, 484418564-484418619, 484418717-484418788, 484418978-484419083, 484419189-484419239, 484421976-484422071, 484422186-484422245, 484422359-484422472, 484430798-484430884, 484434902-484435005, 484435317-484435412, 484439348-484439468, 484439597-484439677, 484439796-484439924, 484440037-484440291, 484444753-484444896, 484458045-484458231, 484458312-484458409, 484459044-484459123, 484459208-484459295, 484488704-484488793, 484488884-484488946: +	Frame=0	OriID=Ebr02G057040.1	OriTrascriptID=Ebr02G057040.1	transl_table=1	OriGeneID=Ebr02G057040	OriSeqID=Chr02",785,785,1152,785x1152,float16,embeddings/0c54701f4b50807a3271dd298703dd3b1d5b34be218f04aa4c11b4753c9f3bcb.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
b66a646c06b513252f83abb611cef87b2ab06fba5dd7f13bf82a351163153a3d,,"GWHPBECS013311	mRNA=GWHTBECS013319	Gene=GWHGBECS013319	Position=GWHBECS00000002: 487046765-487047436, 487047540-487047888, 487060302-487060432, 487060528-487061487: -	Frame=0	OriID=Ebr02G057400.1	OriTrascriptID=Ebr02G057400.1	transl_table=1	OriGeneID=Ebr02G057400	OriSeqID=Chr02",703,703,1152,703x1152,float16,embeddings/b66a646c06b513252f83abb611cef87b2ab06fba5dd7f13bf82a351163153a3d.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
5d47198902e8aaa404e26bc67e70164d63d4c47d730e6f3042d13a37381c6eb9,,"GWHPBECS013312	mRNA=GWHTBECS013320	Gene=GWHGBECS013320	Position=GWHBECS00000002: 487081520-487082179, 487082287-487082635, 487105897-487106027, 487106107-487106727, 487107037-487107097, 487110454-487110461: -	Frame=0	OriID=Ebr02G057410.1	OriTrascriptID=Ebr02G057410.1	transl_table=1	OriGeneID=Ebr02G057410	OriSeqID=Chr02",609,609,1152,609x1152,float16,embeddings/5d47198902e8aaa404e26bc67e70164d63d4c47d730e6f3042d13a37381c6eb9.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
d7584fd030a132eae3656173cf4d68ce3dd8dbeb5b664ab35171bf037c7b095d,,"GWHPBECS013357	mRNA=GWHTBECS013365	Gene=GWHGBECS013365	Position=GWHBECS00000002: 489491804-489491874, 489494299-489494349, 489495531-489495587, 489496225-489496301, 489496349-489496440, 489496471-489496599, 489496664-489496743, 489496776-489496897, 489496934-489497058: -	Frame=0	OriID=Ebr02G057860.1	OriTrascriptID=Ebr02G057860.1	transl_table=1	OriGeneID=Ebr02G057860	OriSeqID=Chr02",267,267,1152,267x1152,float16,embeddings/d7584fd030a132eae3656173cf4d68ce3dd8dbeb5b664ab35171bf037c7b095d.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
dbeaeffc164f5f32f603cd8e066d1b6ac790092f4d9cb04c6877a5db8727b1b4,,"GWHPBECS013358	mRNA=GWHTBECS013366	Gene=GWHGBECS013366	Position=GWHBECS00000002: 489497310-489497428, 489498458-489498474, 489501135-489501213, 489502171-489502321, 489502371-489502544, 489502609-489502692, 489502727-489502851, 489502927-489503008: -	Frame=0	OriID=Ebr02G057870.1	OriTrascriptID=Ebr02G057870.1	transl_table=1	OriGeneID=Ebr02G057870	OriSeqID=Chr02",276,276,1152,276x1152,float16,embeddings/dbeaeffc164f5f32f603cd8e066d1b6ac790092f4d9cb04c6877a5db8727b1b4.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
253cb6f5d3ee9d21bca6ae7676cdf693db9192664c4bfb32a438d92b7ab5fa45,,"GWHPBECS013367	mRNA=GWHTBECS013375	Gene=GWHGBECS013375	Position=GWHBECS00000002: 490072743-490073157, 490073242-490073435, 490073612-490073712, 490073869-490074040: -	Frame=0	OriID=Ebr02G057960.1	OriTrascriptID=Ebr02G057960.1	transl_table=1	OriGeneID=Ebr02G057960	OriSeqID=Chr02",293,293,1152,293x1152,float16,embeddings/253cb6f5d3ee9d21bca6ae7676cdf693db9192664c4bfb32a438d92b7ab5fa45.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
2fae6ac536498a520c9bf6faf27945434c9297922d6d5ddb27759739898802ba,,"GWHPBECS013368	mRNA=GWHTBECS013376	Gene=GWHGBECS013376	Position=GWHBECS00000002: 490096073-490096481, 490096559-490096752, 490096868-490096968, 490097056-490097227: -	Frame=0	OriID=Ebr02G057970.1	OriTrascriptID=Ebr02G057970.1	transl_table=1	OriGeneID=Ebr02G057970	OriSeqID=Chr02",291,291,1152,291x1152,float16,embeddings/2fae6ac536498a520c9bf6faf27945434c9297922d6d5ddb27759739898802ba.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
8e41681735084a98a575cc4a29e5c750fbcfa6bc0d8f915ada38a02c8cb0e76a,,"GWHPBECS013369	mRNA=GWHTBECS013377	Gene=GWHGBECS013377	Position=GWHBECS00000002: 490169088-490169496, 490169574-490169767, 490169883-490169983, 490170070-490170241: -	Frame=0	OriID=Ebr02G057980.1	OriTrascriptID=Ebr02G057980.1	transl_table=1	OriGeneID=Ebr02G057980	OriSeqID=Chr02",291,291,1152,291x1152,float16,embeddings/8e41681735084a98a575cc4a29e5c750fbcfa6bc0d8f915ada38a02c8cb0e76a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
